"Key","Value"
"5748c01c-2f71-49a3-b3b4-0d6d07af726f","ELS PER TECHNIK_Elektro_Protokolle R"
"d13aeb09-aacb-46f0-ad4d-5d19f8e0853a","ELS SP_ICBP_HEDE R"
"1e59b8bb-797c-44c5-8920-18f0f9fdd1a4","ELS PER ORGANISATION_Worksafety R"
"ef9e2d82-1e2b-49ca-8a79-4270892b90eb","ELS PER VERKAUF_019_Vertriebsplanung R"
"6dc5bb03-b228-46e8-a0c7-81fb968a81b3","ELS OLD Marketing"
"1ea778ed-3021-40f5-b8c8-587cb0d03ed1","ELS DEP Apparatus Engineering"
"b5f91368-fa6f-4e67-8ced-26c472adb67a","ELS PER TECHNIK_Elektro_Korrespondenz RW"
"a7d5a682-4040-4d2c-ad89-4cc725c1db50","ELS OLD Produktmanagement"
"b86e1e2d-c4c6-4c5c-b1ca-41320efb92bb","ELS PER ORGANISATION_IT_Scripte R"
"3c89bdd0-2a47-4dbf-ae2e-7d7f7d804ccf","ELS PER TECHNIK_Labor_14Ausbildung RW"
"dd448efb-a62a-432f-bca9-5019540296ce","ELS PER TECHNIK_Productline RW"
"c9099c85-74c7-478b-909e-0133bc1e78ed","ELS PER TECHNIK_ProduktManagement R"
"1e167251-33a7-41a0-8e14-2399b815c7de","ELS PER ORGANISATION_Service_ServiceCH R"
"1a03b3ff-3860-486f-9f2b-64c06895a2ae","SRMW_Intune_Win_User_Shared-CHELS"
"4a2b1199-b2b1-4eb8-a624-0fd17a9366f1","ELS PER MOBICLEANR RW"
"7fdaad94-0a50-46ea-ab83-ed103debb6af","ELS PER ORGANISATION_CorporateDevelopment L"
"6a34af96-2150-4950-add9-0b848e11e497","ELS Function Office Assistant"
"42b900c8-b796-426d-b090-f71d6735c6dc","ELS PER TECHNIK L"
"f7ba7f09-eaa7-45fe-920f-a4deb2095fd8","ELS PER TECHNIK_RnD_KPI RW"
"19f45b05-c374-4680-961e-740049d44162","ENS PER DEPT_Management_3Service R"
"00434216-ad01-41a1-a2f3-00f8b40483f0","GLB LIC M365 Business Premium"
"af4ef678-67d7-4171-9e84-0f944efe3f19","ELS PER TECHNIK_Elektro_05_Datenbank RW"
"1891c80a-2185-485d-920b-37467fdd9f72","ELS PER TECHNIK_Labor RW"
"2be3c84f-05ab-4b9c-97f4-d461aa0b8577","ELS Apprentice Ceramic Customizing & Coating"
"fa066ede-88ba-46fa-a66d-253543477f72","ELS Apprentice IT"
"283bad5b-2dc8-4630-9b7d-69fe63d1f2ac","ELS PER TECHNIK_Labor_12Messdienstleistungenext RW"
"cf1b9770-52f9-44f6-898d-47980851ae01","ELS PER TECHNIK_Elektro_Messmittel R"
"84193e35-d42d-4129-bec8-f8bf6f81f80a","ELS APP Datenbank_Extrusionswerkzeuge"
"8d5d4976-63dd-4437-be39-3c01ae04bac5","ELS PER APPLICATION_SSD R"
"c306541a-a6c6-4aa9-9580-bd380461736c","ELS PER ORGANISATION_IT_Telefonie RW"
"bd4d8b22-8be0-41e5-8938-1eccf352c6f8","ELS PER APPLICATION_Abacus_CorporateHR R"
"d433c05a-1f68-4d23-9d4b-a7ba6ade714b","ELS PER PSP_Data RW"
"5a937a50-6af1-4370-8a00-799c19143cfc","ELS OLD Produktion_GL"
"6887e826-d1d6-4a68-8d31-5f972086fc1a","ELS Share MOBICLEANR"
"62c7e7c0-9a5e-49ca-abc7-ff529c01afff","ELS PER APPLICATION_Abacus_databix RW"
"ebed46a1-789c-47e8-81a2-a4cb6e17bfde","ELS PER TECHNIK_RnD_Processes RW"
"96ff6249-7edd-4135-9bd2-f052281c55b4","ELS PER ORGANISATION_Administration_WelcomeScreen R"
"0ccb78d2-a053-4829-a51e-9c9d8a03083d","ELS Apprentice Marketing"
"934fa58f-ceee-45db-9f0d-04b80fa735e6","ELS PER ORGANISATION_HHPBoard_060Budget&SP R"
"d49511ac-29b4-4f86-b40c-ad79f41598e8","ELS Department Personal"
"ee6b1de2-f4c8-4b62-b195-1040d3010524","ELS PER TECHNIK_RnD_Fueling RW"
"8c246de2-5fca-42e8-8a96-b5f5285e5eb4","SRMW_Intune_Win_Devices_Depl_HAADJ-STD"
"9a7f21b4-d6e1-4d70-b21d-facec8316232","ELS PER ORGANISATION_IT_Nachweise RW"
"104a5f2f-eb46-4d43-bfa2-3e5470846a1d","ELS Lehrlingsausbildung"
"2b33f160-c287-4be9-938b-3fae3955e4e3","ELS PER ORGANISATION_HHPBoard_090Faureciaothers RW"
"b15720ff-0592-41f8-bbde-6485d6eb4022","ELS Function all Function Heads"
"08b6aafb-f894-4a39-9dc6-62ce1556f27d","ELS PER PRJ_Projects R"
"23419227-984f-4d20-9bcf-ca127373fd52","ELS PER APPLICATION_VM RW"
"e37eb4f9-57fc-4d41-9bcd-3954a848a692","ELS PER ORGANISATION_CorporateDevelopment RW"
"cef40407-716f-46fd-9273-4f73102c5922","ELS PER ORGANISATION_Administration_Allgemein R"
"b1c31235-c3bb-4667-bd47-e888ff6c4b30","ELS SP_Abteilungs-Seiten_PM R"
"0088043b-ba8e-414e-bb0d-79f6c5b5d16b","GLB APP DATEV User"
"8e25105c-84df-4e89-a03f-7786ab5715af","TEST PER TESTDRIVE_FOLDER RW"
"aed51b8d-69a6-4df8-a7e9-45b36b7756f3","ELS PER TECHNIK_Elektro_Dokumentationen RW"
"b9dfd533-5306-408f-8906-ac01e312bd0a","ELS PER VERKAUF_010_WERBUNG RW"
"6a39731a-f3b6-4a22-adc0-570b078e77e4","ELS Department Documentation"
"95f7122c-ea63-49f3-ab9a-ddd73144e2c3","ELS PER ORGANISATION_Projektmanagement RW"
"0aaf8fb3-8887-4cde-8ee6-d5b876666492","All Company"
"e1f2dedb-afc6-4c2f-aaf0-cd0cfe81a49e","MAG Disabled User"
"f1b1ec49-ff0e-4f2f-ad1e-6af8fbd4e194","SRMW_Intune_Win_User_Shared-USCLB"
"1c36ef37-ba8c-45d0-a920-500990441bff","ELS Department Transportlogistics"
"8cfbcef2-cb8a-43d4-8d13-6ffd1d0b564b","ELS DepartmentHead Quality Planning"
"fd3499be-dba3-4954-99a7-734832a6191d","BFA Function Executive Board HEUS"
"7a487b36-6953-4c1f-87f8-31bf6ecb8e42","ELS PER TECHNIK_Zertifizierungen RW"
"eb3dec69-fa04-4cd9-b7c3-4833213c70ac","ELS OLD Hug_Deutschland"
"3e184b07-7a71-4f02-baf4-92de6035f9c4","ELS PER ORGANISATION_Einkauf RW"
"cfc5dbeb-66b5-49b7-ab72-71a2051e653e","ELS SP_Abteilungs-Seiten_PM_Certification and Classification R"
"f49e42a3-6b3a-4182-91b3-4b22eb37d30e","ELS PER OPERATIONS R"
"11f0fe6c-0ca6-4cf9-b591-0112cdc6792f","ELS PER TECHNIK_Productline_04PortfolioOptimization RW"
"f2a0e0f1-aaa4-472a-bcf1-c353d92c7e9a","ELS PER ORGANISATION_HHPBoard_020HHPBMextended R"
"d7d1b7a3-c6f2-49ef-a5b7-c653b9b986c8","ENS Function IT"
"205d6233-e916-4c72-83d9-c509fb69291a","ELS Function Devices physics lab"
"4002a51e-e100-45fa-a97f-b670f18b8d01","ELS Function Consultant HR"
"b35a11ad-b9ce-4df2-9fbb-f79029441f3b","ELS PER TECHNIK_Labor_13Pr?sentationen RW"
"4eada0ef-5c26-4a27-a8e3-ece1bac62193","ELS OLD Ferienplanung"
"3f9eda13-95f4-4f79-8437-ac67b412800a","ELS PER ORGANISATION_HHPBoard_090Faureciaothers R"
"01fc1c3f-6750-4a13-9683-bb74e585e113","SRMW_Intune_Win_Devices_Depl_HAADJ-ADM"
"3fdb3fb2-cbc8-4ae2-8583-13e1e20aee48","TEST FunctionDEPARTMENT TEST2"
"0f46d91b-b65d-4fb6-8b7d-5df4d9362ee8","TRA Function ManagingDirector HEIT"
"54d1baba-208c-4b7a-aa2f-7a7cb47a81d7","ELS Share TRAINING"
"f1e0a15d-1cae-481f-897f-d7be024a5957","ELS Department Industrial Engineering"
"ae4de79a-ab60-4c66-a6ac-97e903ec393c","ELS OLD Bereichsleiter"
"fd75a1e1-1e99-43a9-b630-f469df1da154","ELS Department Operations"
"4cacd6b9-59e4-4e46-8ec2-b6f6cad4b46e","ELS Department Produktdokumentation"
"f1380645-7184-4b79-be00-06f13d0d7b93","ELS Department Kundendienst und Logistik"
"2c3a512d-93b1-459b-8964-fa2a3f131dfe","TEST PER TESTDRIVE2 RW"
"656be818-58ab-48c3-a3cd-3fff4c1cf63d","ELS PER APPLICATION RW"
"e40aa230-5d06-4a93-b8b0-ca34d0e776a4","ENS Share Mobil R"
"375424ae-5359-4653-b2db-c523f4fadced","WW HUG Global Service"
"d007444e-bda5-4551-a788-672b580570f6","ELS PER ORGANISATION_LogistikKDLager R"
"d931a9a0-bd1d-48a4-97e3-4bade576fefd","ELS PER APPLICATION_TIM_PublicationText R"
"63beead2-c6bc-4535-a8de-d6412b4c9f23","ELS PER TRAINING_6_HSE_MonthlyTrainings R"
"20221293-fbc0-4a10-8b55-39bc7ad22a81","ELS PER PRJ_Konstruktion RW"
"402aad44-0be5-44fb-b2c2-aa7be249d2f9","ELS PER TECHNIK_Labor R"
"7c600f75-ad09-4355-a6c9-a3e611f26861","ELS PER TECHNIK_Labor_10Entwicklung RW"
"d75872a4-62cd-4a61-b077-e3a5c0cc8351","ELS Department Automation_Old"
"4dce1bdc-f0ab-45da-a35f-8564d2b51d15","ELS PER VERKAUF_008_ADRESSEN KUNDEN RW"
"74f82a25-90e1-4f82-b736-8d92e8f44233","ELS PER ORGANISATION_Abteilungsleiter_KVPProtokolle R"
"cf45ef39-550d-41f0-bc51-6eff22993855","ELS PER TECHNIK_RnD_Roadmap RW"
"d6a3456d-0263-46ab-81f9-44d9ca7c56c2","ELS PER TECHNIK_Labor_08Infrastruktur R"
"960751de-b727-411d-8c1d-a8c1bfff53dd","ELS PER ORGANISATION_IT_Sicherungen RW"
"42d2d4a1-1bfd-4b03-a336-4c872c3a3e56","ELS PER ORGANISATION_HHPBoard L"
"28dd8fe1-dbee-4787-8e7b-fbbbed2838c5","ELS PER APPLICATION_SSD_src RW"
"8abdb00a-884e-4362-9535-c2a4d8490af9","ELS PER ORGANISATION_HHPBoard_100Minutes RW"
"2ea61300-9af0-45cc-b64b-d57b6b37858b","ELS OLD Kundendienst_Logistik"
"297b4885-e46b-42e2-b530-e2cc82bcb368","ENS PER DEPT_Management_Overleg RW"
"5a4131d7-5fb3-4dab-831f-54e0e884c50f","ELS PER ORGANISATION_Personal_HECH R"
"86a83401-56a8-40c8-9e8c-114829ba9471","ENS PER DEPT_Management_7ManagementTeam R"
"2a9a4d6c-bee8-45b4-8239-1067b682352c","ELS FunctionDepartment Application"
"a6c472c3-e354-43b1-b493-27b19c8999b4","ELS NTFS Entwicklungsprojekte"
"3608ad06-fc80-4d71-bdba-86b11165fad4","ELS PER ORGANISATION_Management_040Asia RW"
"e663b408-744b-4918-a6e5-c356a80bad5d","ELS PER TECHNIK_RnD_Management R"
"3a8e4c5d-fcf1-446d-a79c-c9e2829aff74","ELS PER APPLICATION_DBPrK R"
"51d22405-da23-42de-b0aa-5b19279b0411","ELS PER ORGANISATION_IT RW"
"d711989c-6a39-43bb-92be-78e8eda071af","ELS PER OPERATIONS_3ProduktionsnaheBereiche RW"
"04b4a1be-16d9-4e0e-abba-0be5026d7d94","MAB Function AFO-DE"
"46743867-12e2-4e89-bae4-f1fa59e7cf14","SRMW_Intune_Role_FullAdmins"
"b1c25503-11f9-47c9-85db-6e9ff17ede5f","ELS PER TECHNIK_Labor_07Auftr?ge R"
"3c1ecbc1-1772-40c5-8af6-f6c71b6db0a7","ELS PER ORGANISATION_Administration R"
"7ef3307d-34f5-4651-9250-0bf26d6df9ad","ELS PER ORGANISATION_IT_Archiv RW"
"69fceba7-f710-4eed-8291-5fc278fce226","ELS APP Abacus_Admins"
"679faea5-ae6b-4b1b-a95d-22f2b91ed0e7","ELS PER ORGANISATION_Personal_HEIT R"
"d4cbf578-e462-47ad-8465-5f2b88cab4d6","ELS PER ORGANISATION_GLT R"
"e925f65d-565e-42ec-b709-1f2614a2e6a0","ELS PER TRAINING_5_Weiterbildung R"
"4233a0f8-ea90-4595-8316-9ed209ef48c3","ELS PER ORGANISATION_IT_Telefonie R"
"eec5a4bf-e058-4fec-a022-85c56c85ec14","ELS SP_Abteilungs-Seiten_Produktion RW"
"8ffcaf65-4469-451a-8a36-f6981b9d2fca","ELS FunctionDepartment Aftersales & Logistics"
"816aa789-9e32-4fb1-820a-71d74c2a4f23","ELS PER TECHNIK_Labor_21Korrespondenz RW"
"7410364e-8562-4cf1-b7b3-1141de087598","ELS PER TECHNIK_RnD_Fuel-the-growth RW"
"bcc91aa6-7a68-4030-b5d8-f4e6215ffeb8","ELS Function VAT Manager"
"e276b456-d3f5-406b-b187-cb8c80af9ba0","ELS PER ORGANISATION_TechnicalRedaction RW"
"c4efdb76-7741-4320-9bb3-d8779e2ff34b","TRT OU Admins"
"51aea2f5-1a30-488e-a02c-ec0e265e8796","SRMW_Intune_Android_Users_BYOD"
"ba99e7f2-d102-4302-88ca-ba8eda9e31da","ELS PER ORGANISATION_HHPBoard_020HHPBMextended RW"
"afa529f5-8430-40e8-8609-d3babde471ee","ELS Department Unternehmensprozessentwicklung"
"597820ff-355f-4db8-81bd-05b4e7a5f6d9","SRMW_Intune_Win_User_All-NLENS"
"233196d5-8aa5-4886-be27-a397a743179e","ELS OLD Keramik_Entwicklung"
"0c60f1ae-f504-4dd6-b91f-95488e24720a","TEST Share TESTDRIVE2"
"6b651cc5-c7b8-43a1-9773-13a8a17e7ef3","ELS Department Gesch?ftsleitung"
"5e2f211d-3364-42f5-a850-ce9273cdde71","ELS OLD Management"
"0c362774-56e0-4ea5-8c04-ab720d683b09","ENS Share Management RW"
"3c17fcae-d7b7-4c0a-b051-2a8cf33892e4","ELS SP R"
"fe9f157a-7f35-4e51-a5a7-98557844c0c8","ELS OLD Projektleiter mobil"
"a379185b-8d53-4999-9c6f-55298666da8e","gpo - ITTRT Users Share Mapping DENY"
"b5193aba-2c75-4eef-b838-ebd39ea38c0f","ENS Function Director Service & After Sales"
"c86e4929-12c7-4275-bfe2-14218dd7faff","TEST PER TESTDRIVE_FOLDER_Subfolder R"
"7ab51577-89e9-498a-915f-87c9c43b9c67","ELS PER EPLAN RW"
"75dfcfe0-6973-4ca7-a8bf-778280177a85","SRMW_Intune_Win_Devices_Depl_AADJ-STD"
"2c8de2ad-425d-4b0a-aeab-428ec5880934","ELS PER APPLICATION_DBTypenschilder R"
"2329a0e2-d0b0-451e-a1c4-8161e0b828ba","ELS PER PRJ_Tools_Shortcut R"
"ce65cfc3-d542-4d40-bc95-8572183347d1","ELS PER TECHNIK_Components R"
"20d47194-8845-4936-b0f9-b30a260cb133","ELS PER TRAINING_3_Strategy RW"
"da5d1249-2c9c-4882-8d93-deff8f7fabbb","ELS Department Ceramic Customizing & Coating"
"15850398-e40d-4451-9962-4f8b2baec39e","ELS Department Technik und Entwicklung"
"8477097a-a116-48a1-9cdd-71aa15419d1e","ELS PER ORGANISATION_Lehrlingsausbildung RW"
"cc6c9281-55c3-4092-ad20-5d2902e1a0da","ELS PER TECHNIK_Labor_38Qualitatsthemen RW"
"b5a755bb-d28b-4bbf-b02f-050fe5e79325","ELS PER TECHNIK_03_Entwicklungsprojekte_Keramik RW"
"691d1085-0141-457f-98a0-22c59c50a337","ENS Function Applications Power Gen"
"32367a10-8e2d-4ff7-8985-35dbe22d6c58","ELS PER ORGANISATION_Personal_HEUS R"
"2b370042-0442-4264-95a8-1a0e0cc9023e","ELS PER ORGANISATION_Service_TrainingCenter RW"
"fdf01772-74ee-44f9-b237-07288173a7fe","TEST Share TESTDRIVE"
"fd80237b-68b1-4e9a-8a7e-7d477879c3a5","ENS PER DEPT_Multivers RW"
"e537c82d-6029-4dae-9b19-5174c6039cf3","ELS Apprentice AVOR"
"ad055e86-9e70-4196-b37a-67af820ec8f3","ELS Function Head of Global Aftersales_Service"
"c1dc483e-2109-4083-ad3d-246d989a7363","ELS SP_Abteilungs-Seiten_Verkauf_Preislisten R"
"6dce7ea1-1533-4384-8e9d-77a58aad86b7","ELS PER TECHNIK_RnD_Conferences R"
"e1724627-d10b-4010-9881-2ccae8e36c8c","ELS PER ORGANISATION_WarehouseLogistics RW"
"23b18262-df0d-4453-8f9f-63223d12c55c","ELS PER APPLICATION_Handbucherstellung R"
"b213fa73-a4af-4769-9e6f-e98fd1150110","ELS Department AVOR und Lager"
"837e2069-25e5-425b-b46e-f748b557fe6b","ELS DepartmentHead Procurement"
"75a61998-d102-4cb9-979f-cfe9217922fd","ELS PER ORGANISATION_Management L"
"98bcf001-d14e-4cf7-9c95-53cf3ffeb850","ELS APP SalesDB R"
"4fa7e63d-cd2e-4e6c-a16d-d7b7532be5bb","ELS PER APPLICATION_Eplan R"
"ff56fa68-a3f5-438d-9a2b-28cefaf717b2","ELS PER TECHNIK_Labor_36Praktika RW"
"53f4e0fb-7632-47a9-8e94-d883d91c1ff5","ELS APP Datenbank_Typenschilder"
"3b9bd982-02c8-4381-9b30-713efaeb354c","ELS PER TECHNIK_CAD_01_Protokoll R"
"e209eb7e-6c22-4a60-9c5c-722475f469fb","ELS PER PRJ_Tools_VM R"
"0fc175ce-e4fd-44b4-9908-968c09388aab","ELS PER ORGANISATION_Management_060VP-Coordination RW"
"f498f3e3-bce3-4c2c-9a7b-70e5bb61b6c3","ENS PER DEPT_Management_Overleg R"
"a72de987-055c-4c24-82c9-821bef5277c7","ELS PER ORGANISATION_Einkauf_04TeamOrganization R"
"9533cbae-f415-4632-87fb-cd25c3f5ea34","ELS DepartmentHead HR"
"2e46914e-b4dc-4ce1-a6d2-b333f4058fd3","ELS PER VERKAUF_018_Lehrlingausbildung R"
"6dd13eb8-1d89-4187-915d-5d94baeb95da","ELS PER ORGANISATION_Qualit?tsundUmwelt_Schweissfa RW"
"009aac67-e191-4bd7-a8a4-83db85dcc27a","ELS PER ELSVMABACUSTST2 ABACUSTST R"
"8b385820-6ab2-4f6e-872b-206819830e28","ELS Department Apparatus Production"
"21ed7665-78f4-4418-bec4-a80afb5c9eb8","ELS PER ORGANISATION_HLT R"
"3cdfc1f0-06fe-44a2-9630-0b6f0db45dd1","ELS APP Datenbank_Extrusionswerkzeuge_Lesen"
"f8990448-51f3-403a-bf7f-84d42cc6c7d7","ELS Function Consultant Automation B&R"
"e8db5033-bf6a-4f85-beed-1a21a4790807","MAB RDS DEMABAPPDTV1 RemoteDesktop Users"
"7faf02a9-bec8-4c61-a138-467d169bd0dc","ELS PER TECHNIK_Elektro_Anlagen_Spezial RW"
"92dfde4e-b2da-4a3d-b1f0-ab4be1c0cac2","ELS Function CSPO"
"08054106-ba4d-4dde-8fae-2a03d9d566f9","ENS Share Mobil RW"
"18dd8f53-4bd6-455f-b822-79561930075e","ELS PER TECHNIK_Elektro_Vorlagen RW"
"35d33d8d-f527-4936-982c-20b3d1e45731","ELS SP_ICBP_HECH RW"
"5e2a0ec0-7024-491d-9c8a-ee780cdd0e20","ELS PER OPERATIONS_1Produktion R"
"6e457c37-3e7c-4c02-952e-52f289e4ed7c","ELS PER ORGANISATION_Qualit?tsundUmwelt_Arbeitssicherheit RW"
"b3398d67-6b9b-4d36-99ec-f742ed992164","ELS PER VERKAUF_021_Service USA, Verkauf mit CSS R"
"b9ee7688-4115-4f9b-8665-75cc37bde1e6","ELS PER TECHNIK_Labor_17Vorlagen R"
"6640f2ca-0db2-4c12-be7e-e72d28815d34","ELS Function RnD Business Intelligence"
"681649ab-c260-45c2-a4d2-735d86a58bae","SRMW_Intune_Win_User_Normal"
"16f0a6a7-182d-474d-8be6-9e92f8761ed0","ELS PER TECHNIK_Labor_25Produktionalisierung R"
"e8dc81bc-fea5-4724-8c7a-7ccb647e8b2b","ELS PER VERKAUF_003_OFFERTEN_002_Datenbl?tter f?r Offerten R"
"cfac2f6a-3299-4aa3-ab5c-65291bb77aaf","ELS PER TECHNIK_Labor_05Auslegeprogramme R"
"840dd37f-2715-43c3-9b8e-f260a60a7223","ELS PER TRAINING R"
"ccffc56e-a916-4b44-9075-7329a0c6429d","ELS PER HECN RW"
"30260b0e-26f8-4a31-9cfe-342629d0cbf6","ELS PER ORGANISATION_Management RW"
"ef0cbd16-6d91-4ba4-afb8-04b7b1910db5","ELS PER TECHNIK_Labor_23Support R"
"c3e7fdf1-aa93-4565-aeb8-06e7641b9835","ELS PER TECHNIK_Labor_13Pr?sentationen R"
"1a3558a3-c5c1-4776-aa98-ae6f4cde7189","ELS Function Director Work Preparation"
"a873366c-2419-4665-8d67-923b8fef1412","ELS OLD Produktion_DLO_Brennkurve"
"ff64f4b6-1247-470b-93ce-88f692adc19f","ELS SP_Produkthandbuch_CAD RW"
"360ae48b-d4f4-4832-872e-8f5601f6548c","ELS DepartmentHead Quality Management & Audits"
"8483ff44-bad9-4e01-9821-006a1fa394b6","ELS PER ORGANISATION_Management_000Archiv R"
"4956c3d9-ef90-4231-982b-e7a0eaaeb3e3","ELS PER APPLICATION_COMOS R"
"f23e4379-b478-49bf-92af-90b348fa1093","ELS PER TECHNIK_Elektro_Projekte RW"
"9e934db3-998f-483c-9327-24c871b7a919","ELS PER TECHNIK_FMM Application R"
"b5dbc73a-1cda-41cb-9743-3ae20c690d9c","ELS PER HECN R"
"8fa2d80f-41fd-49e3-942b-f5986008098f","ELS PER VERKAUF_003_OFFERTEN R"
"70b03ceb-27a9-4eb2-9b00-275e305f56e0","SRMW_Intune_Users_Test"
"1fc80b39-bf1b-44f9-bd53-5a439f170ba0","ELS Function Director AFO-CH"
"e0974397-2a2e-48ac-a156-830f9610a47e","TEST PER TESTDRIVE R"
"fca67bd5-b520-480b-93fd-d2e371fcf0f1","ELS APP Layouttool SCR Users"
"f1a5887a-3a3e-41ae-ba35-b9bdb24a9901","ENS Share Management R"
"44d77eff-e513-4898-a775-7dce547a2277","SRMW_Intune_Win_User_All-USCLB"
"3f228221-50ec-45ed-b2f6-12d292f75aee","ELS Department Functional Development"
"24261b3a-8a98-4b36-919a-cca081470e3c","ELS PER ORGANISATION_Service_ServiceCH RW"
"8f857a7e-b5a7-4dd1-bdd9-98de71b62b84","TEST PER TESTDRIVE2 R"
"9bb57e9b-7bb2-490a-9311-8cef8435661d","ELS OLD Leitung Apparatebau"
"4bb231d3-d606-4d15-b256-23b8a9581346","ELS PER ORGANISATION_Qualit?tsundUmwelt_Process R"
"7f08cf7e-9fd0-425a-8ed2-78eef1c84f99","ELS PER VERKAUF_011_VERORDNUNGEN_GESETZGEBUNGEN RW"
"2df4cce2-4b68-4b93-b19c-c71fdbae743b","ELS PER APPLICATION_DBBildungsbericht R"
"f1fe3019-c68e-47f1-864c-f48d02ddd6bd","ELS Department Work Preparation"
"7a8c816b-ee26-4c18-9d89-ad47731e1b94","ELS PER OPERATIONS_4Archiv R"
"059f5a99-3683-4e81-8ed8-b786c59e9d13","ELS PER TECHNIK_CAD L"
"e0ee15d6-d5eb-4984-97e0-d1b87e363e87","ELS DepartmentHead Control System Design"
"e885482a-0dc6-4d49-84f5-ecf7e7bfdec1","CH-ELS-TeamsQueue-TechnicalService"
"5d1bd161-8aec-426b-b886-e39f9abce4e9","ELS PER ORGANISATION_Dokumentation R"
"70289806-1dd0-4b38-9dfd-1de5300cccdd","MAG Users Proxy-Client Access"
"71c001c5-3538-4327-8d6f-3536be22796e","ELS PER OPERATIONS L"
"0b81f7cc-c1d6-4b74-bdf4-4066c0c0e8ef","GLB WLAN Access Groups"
"58d3de9a-628d-4652-916e-3b3e7623bb51","ELS PER VERKAUF_021_Service USA, Verkauf mit CSS RW"
"1929668c-a5fd-47f4-930b-02978ab89745","ELS DepartmentHead Documentation"
"800bf577-46d2-4649-9f6d-00efb81c8812","ELS PER APPLICATION_Abacus_databix R"
"872aa5ef-04fa-4d54-a6e3-13e0ad770891","ELS PER PRJ_Tools_VM RW"
"e263feaa-09ae-4651-baaf-068782f763e9","ELS PER VERKAUF_007_KONKURRENZ RW"
"ac4034ba-8ade-4ce8-9f14-b633c8fd0ce2","ELS OLD EK_HUG"
"d7c427e5-e597-42cd-a299-b309f657f18b","ELS PER VERKAUF_003_OFFERTEN_003_Offert_Auftragsvorlagen R"
"4ff8e3de-8cd4-4293-81b2-9dffa01dd4f3","TRT ESX_SEC_Service"
"8c72342d-920a-425f-94ed-67b6895ff7fe","ELS PER ORGANISATION_HHPBoard_040MBR RW"
"592b17bd-c6ed-40fd-93a2-a7fde512fac0","ELS PER ORGANISATION_Qualit?tsundUmwelt_Process RW"
"28debf75-842a-40e5-8c5b-1af81f2d689c","ELS Department Sales & Key Accounts"
"d1b83bca-163d-46cd-8d1f-bb8a8f904bb3","ELS PER TECHNIK_Elektro_Vorlagen R"
"a46e4441-14fe-4a5c-b698-3aac916ca770","ELS PER ORGANISATION_ApparatusEngineering RW"
"29bbd3d8-d800-4ffb-808d-38e6928a819d","ELS PER TECHNIK_Elektro_CyberSecurity RW"
"570c0bce-008b-47fb-9ab0-d08707de526f","ELS PER VERKAUF_001_ADMINISTRATION RW"
"0cdcf8fd-961b-4683-a19d-087d75d5aba8","ELS PER TECHNIK_Productline_05Common RW"
"9f0246ae-fddc-479c-a5c3-b59217a351d3","ELS PER TECHNIK_CAD_17_TACTON RW"
