"id","categoryPath","displayName"
"f6f9a167-9da9-4c98-ad4d-dfe1a6d185eb","\Microsoft Office 2016\Security Settings\Trust Center\Trusted Catalogs","Trusted Catalog Location #4"
"3e3d855c-b72f-414c-9153-ac132946cc1d","\Microsoft Office 2016\Contact Card\Contact Tab","Replace AD - Office"
"ca72823c-deaf-4c59-a502-e5453608ae72","\Google\Google Chrome\Google Cast","Enable Google Cast"
"f56574df-cc7c-44a4-976e-7d50a827d865","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\File Block Settings","OpenDocument Presentation files"
"1e94a099-c7cf-4796-baf5-68b7ad553b02","\Microsoft Access 2016\Application Settings\Security\Trust Center\Trusted Locations","Trusted Location #18"
"7503d911-8405-41ce-a68f-796ad0ca6e82","\Microsoft Office 2016\Graph settings","Chart Templates Server Location"
"28f68d0b-1132-4944-ae3c-0e9e13ec6598","\Microsoft Edge\Content settings","Control use of JavaScript JIT"
"422d53db-b985-45a0-aaa8-41050c8797c3","\Microsoft Outlook 2016\Security\Cryptography","Message when Outlook cannot find the digital ID to decode a message"
"dd812777-1f86-41b1-8e63-0c453af39ff2","\Microsoft Edge - Default Settings (users can override)","Set application locale"
"b2bf6eb3-7564-4ea5-9f58-fac4987754c3","\Microsoft Edge","Use a default referrer policy of no-referrer-when-downgrade (obsolete)"
"8a91cf24-da91-4001-bc8f-2944300b6848","\Microsoft Outlook 2016\Security\Security Form Settings\Programmatic Security","Configure Outlook object model prompt when reading address information"
"d84b5309-8f28-47f1-ba8a-41b1cdad0261","\Microsoft Word 2016\Word Options\Display","Show document tooltips on hover"
"c1a2e6d3-3415-4a27-89f9-3f62fc61ee1f","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Corsican"
"13e117b9-9a39-4e51-85b7-16a64711ab78","\Microsoft Office 2016\Manage Restricted Permissions","Active Directory timeout for querying one entry for group expansion"
"aeb30b41-7d26-4cc6-aa67-f888e1694768","\Microsoft Office 2016\Security Settings\Escrow Certificates","Escrow Key #3"
"245579e8-dbed-45df-ad35-bb725e754ca9","\Microsoft Edge","Configure the Enterprise Mode Cloud Site List"
"ce8c9956-ab1a-4320-ba2c-050d8db8c610","\Google\Google Chrome\Removed policies","Set Google Chrome Frame user data directory"
"93c19b66-67ac-4e4c-83de-93504e2a4981","\Google\Google Chrome\Legacy Browser Support","Sitelist parsing mode"
"a4074be7-37c1-481c-9ff1-4c688b6d6e57","\Microsoft Office 2016\Miscellaneous","Set the max size of the Office Document Cache"
"6799ddac-5ab3-4815-96db-e56353c90ad5","\Google\Google Chrome\Printing","Default printing page size"
"cc42f00d-a079-4c97-a46c-c53ff5044725","\Microsoft Word 2016\Word Options\Track changes and compare","Compare resulting document"
"2be19112-4dbb-40c6-8c65-4ece014dd738","\Google\Google Chrome\Removed policies","Parameter controlling search term placement for the default search provider"
"a767ff3f-2284-44c3-b5dd-6f66391e236b","\Microsoft PowerPoint 2016\PowerPoint Options\Proofing\AutoFormat as you type","AutoFit body text to placeholder"
"50410b3d-f54d-47b6-99b6-8aec44438265","\Google\Google Chrome\Content settings","Block notifications on these sites"
"a49952f4-7fb7-44d2-84a3-65ffeb444533","\Google\Google Chrome","The enrollment token of cloud policy on desktop"
"5c437d55-54d1-424e-a08d-146f7f9e0582","\Google\Google Chrome\Removed policies","Set media disk cache size in bytes"
"a5cf267c-a94f-45fd-81f9-86bba33417a7","\FSLogix\ODFC Containers","Include Skype"
"4315150d-e9f5-46ab-b822-f57ebda0ffe7","\Google\Google Chrome - Default Settings (users can override)\Printing","Print PDF as Image Default"
"68bf0a8e-449d-40a4-8f82-e0f63dcf0673","\Microsoft Office 2016\Contact Card\Contact Tab","Replace Label - Home Address"
"be49f746-40da-45c9-8de9-7e11142c5fb2","\FSLogix\Profile Containers\Cloud Cache","CCD Locations"
"a6ff1e19-52b5-4a87-b89d-1b28a2ad22f5","\Microsoft Publisher 2016\Miscellaneous","Add double quotes in Hebrew alphabet numbering"
"f3f441d0-e074-4aae-9dd8-0972620471ef","\Google\Google Chrome","Control where Developer Tools can be used"
"b71b1586-0114-4337-9092-a64eba2bc709","\Microsoft Edge","JavaScript setTimeout will not be clamped until a higher nesting threshold is set (deprecated)"
"81d00467-bf36-45be-a1f6-1148cef83c24","\Google\Google Chrome\Deprecated policies","Kerberos delegation server whitelist"
"66495068-f073-43d1-876a-f20a6b5b8300","\Microsoft Edge\Content settings","Automatically grant sites permission to connect all serial ports"
"7e9aa7f6-324f-415d-bde3-024bb10a1073","\Microsoft Edge","Enable AutoFill for payment instruments"
"8ce25649-4317-4dec-9023-e02d91144856","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Latvian"
"a2bd3cbb-8aab-4d8a-9a95-99d5f34912ce","\Microsoft Office 2016\Miscellaneous","Open Office file links in Office Online"
"2b8b1a29-2d71-4d8c-b473-4d1ee8cdaed7","\Microsoft Edge","Intranet Redirection Behavior"
"c2436ce8-83a8-4065-a3f9-48861520d3b4","\Microsoft Edge\Content settings","Block the WebHID API on these sites"
"58de44af-c2d3-4533-a8ec-4102b3f79509","\Microsoft Excel 2016\Customizable Error Messages","List of error messages to customize"
"4bfbbb38-f9ce-4a99-b3cc-c6b0d43b9291","\Google\Google Chrome\Content settings","Block access to sensors on these sites"
"7d174a12-c924-493f-afff-ec88788a85b6","\Microsoft Office 2016\Miscellaneous\Workflow Cache","Workflow Cache 11"
"7f02b4f5-ea16-4744-8e37-dfa008e9f15c","\Microsoft Outlook 2016\Outlook Options\Preferences\Search Options","Turn off automatic search index reconciliation"
"b2903e90-2d56-4950-8159-79992b86c223","\Microsoft Edge","Allow WebDriver to Override Incompatible Policies (obsolete)"
"b852b52f-1184-4f9e-8fc2-e6205e60bffe","\Google\Google Chrome","Define a list of protocols that can launch an external application from listed origins without prompting the user"
"100103f0-4c87-40f3-bcf9-d431ac60fecd","\Microsoft Office 2016\Security Settings\Trust Center","Trust legacy VBA signatures"
"fc04e9c2-af3a-4aa8-be71-4a70dafac10e","\Microsoft Outlook 2016\Security\Cryptography","S/MIME interoperability with external clients:"
"ad5168b8-49f7-4d4c-bb9d-16a3dc2d0493","\Microsoft Edge","Allow importing of browser settings"
"6a40a9f4-329e-49f0-9bab-a7c34fd829ea","\Microsoft PowerPoint 2016\Miscellaneous\Server Settings","Turn off file synchronization via SOAP over HTTP"
"2c403662-a058-4cf3-945d-abb88b63a0ef","\Google\Google Chrome\Deprecated policies","Choose how to specify proxy server settings"
"dc99bb6f-acad-4826-82e4-c96df9446bbd","\Microsoft Outlook 2016\Outlook Options\Preferences\E-mail Options","Configure Cross Folder Content in conversation view"
"875901d7-e02e-4b18-9d22-5d727ef1f799","\Microsoft Excel 2016\Excel Options\Security\Trust Center\Trusted Locations","Trusted Location #12"
"e2f6fe8b-ecdf-49c7-8463-30f2b8a9a90c","\Microsoft Office 2016\Services","Automatically generate alternative text (alt text) for pictures"
"b84e93f5-187a-441e-b63e-fdddf2bdd780","\Microsoft Excel 2016\Excel Options\Security","Scan encrypted macros in Excel Open XML workbooks"
"23f2461d-6016-4865-8f31-797a31af4a58","\Google\Google Chrome\Content settings","Block the Serial API on these sites"
"7c946795-e8f8-4c98-a6ad-c25a6946c1f3","\Microsoft Edge\Password manager and protection","Allow users to be alerted if their passwords are found to be unsafe"
"eb244c98-9c69-41ae-a3ae-01bb607a17ae","\Microsoft Edge\Permit or deny screen capture","Allow Window and Tab capture by these origins"
"0fa4e04f-eeda-4e78-bb26-757b1577cb42","\Google\Google Chrome\Removed policies","Configure the TalkGadget prefix for remote access hosts"
"bca99bc6-e7a1-4658-a1ec-26495067aa90","\Microsoft Office 2016\Security Settings\Trust Center\Protected View","Unsafe Location #4"
"202926c1-3cc8-45d8-b038-5c1b2ce89247","\Microsoft Office 2016\Language Preferences\Display Language","Change or delete link to language pack download site"
"c1a3b09b-8ce1-4f54-9e9e-35745334c51a","\Microsoft Edge\Content settings","Block cookies on specific sites"
"3b411528-f5e9-4dd9-afad-3db35f3c9d46","\Microsoft Edge","Suggest similar pages when a webpage can't be found"
"a3a1d02c-4005-4cf3-a00c-ff5ce06b88de","\Microsoft Edge\Printing","Print preview sticky settings"
"afff7b93-1619-427d-a542-3a10dbbcd3e2","\Google\Google Chrome","Enable security warnings for command-line flags"
"c6f8ee51-8ad8-4044-96e6-2055aab5cb66","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Cryptography","Specify CNG hash algorithm"
"5c571579-5fa9-40b6-b7c3-eaff9d3a17d1","\Microsoft Excel 2016\Excel Options\Save","Disable AutoRepublish"
"358a3fe9-2c08-4c5c-8403-5ed7af5ab212","\Microsoft PowerPoint 2016\PowerPoint Options\Advanced","Number of presentations in the Recent Presentations list"
"2aeb52cc-f730-41cb-bf3e-181792314c42","\Microsoft Access 2016\Application Settings\Security\Trust Center","Turn off Trusted Documents on the network"
"d902935a-2b97-43a5-b2fa-9bc5a7c392bc","\Google\Google Chrome - Default Settings (users can override)","Always Open PDF files externally"
"5dfb0479-6c02-43e4-ba82-7862f96f56ec","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Central Atlas Tamazight (Latin, Algeria)"
"5de4b5e6-1a1a-42b7-a9cc-a44e2dca8f64","\Microsoft Edge","Allow QUIC protocol"
"fb89d64a-4256-4a44-8d8b-1a272a920692","\Microsoft Office 2016\Collaboration Settings\Default message text for a review request...","Only containing a link"
"f9b9d2e0-6281-40d1-ab48-328f7882437d","\Microsoft Edge","Force networking code to run in the browser process (obsolete)"
"6d07fc72-7af5-4a63-a4ac-39c039174570","\Microsoft Office 2016\Miscellaneous","Number of days to keep local document versions in the local cache"
"4138fb54-6c54-4de4-acc8-34b493aa84a5","\Microsoft Office 2016\Tools | Options | Spelling\Proofing Data Collection","Improve Proofing Tools"
"8663a68c-7b70-411f-8a14-b711f59f39bf","\Microsoft Edge","Define an ordered list of preferred languages that websites should display in if the site supports the language"
"f86c44da-e6b5-4b12-bc93-c8b5cec12477","\Microsoft Edge","Allow pages to send synchronous XHR requests during page dismissal (deprecated)"
"6eb7578f-07f8-47cc-b259-5655ab3bc4ba","\Microsoft Outlook 2016\Security\Cryptography\Signature Status dialog box","Retrieving CRLs (Certificate Revocation Lists)"
"392c639e-bd52-4bd1-9a47-f6e6c3c69298","\Google\Google Chrome","Allow merging dictionary policies from different sources"
"4d028874-c75d-40e7-b50b-3e4c1e86c66e","\Microsoft Edge","Configure address bar editing"
"217f84eb-692d-4e4b-8687-41ccd1fcce00","\Google\Google Chrome\Content settings","Block WebUSB on these sites"
"8a6fd230-942e-4c99-bea1-7ba674d03315","\Microsoft Edge\Printing","Print using system print dialog"
"9b1d392c-c333-465d-aa06-dc332f3ccea2","\Microsoft Edge\TyposquattingChecker settings","Configure Edge TyposquattingChecker"
"84be377f-c19b-4c32-841a-4469707b621e","\Microsoft Word 2016\Word Options\Proofing","Delay before starting other proofing tools"
"23724d96-be8b-4789-92c8-7a9dcd409fec","\Microsoft Edge\Private Network Request Settings","Allow the listed sites to make requests to more-private network endpoints from in an insecure manner"
"f4c9555d-3eeb-406f-b5c1-7919fe29d5b0","\Google\Google Chrome\Default search provider","Enable the default search provider"
"f3f0c366-1836-41f0-81a1-6e3f0aca19c2","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\Trusted Locations","Trusted Location #17"
"421b3e35-61a6-4611-b2bc-1cfbe5a31d42","\Microsoft Office 2016\Miscellaneous","Print ticket safe mode"
"99671a5e-18a9-471c-86d9-8809452e19b8","\Microsoft Project 2016\Project Options\Edit\View options for time units in 'Project1'","Hours"
"a274a65f-98ce-490f-b8a0-fe2df588c013","\Microsoft Excel 2016\Excel Options\General","Show Mini Toolbar on selection"
"34bb17e7-92b6-4acb-9184-4bc56df7a95b","\Microsoft Edge","Configure the default paste format of URLs copied from Microsoft Edge, and determine if additional formats will be available to users"
"64409c2c-d020-4318-b3ab-3dfa7ae2c05e","\Microsoft Excel 2016\Disable Items in User Interface\Predefined","Disable shortcut keys"
"ddcf8d91-2a2b-4423-a848-9f020f5e576a","\Skype for Business 2016\Microsoft Lync Feature Policies","Configure SIP compression mode"
"34f67233-450f-4a21-b7cd-e674c0b506a6","\Google\Google Chrome\Removed policies","Control use of the File Handling API"
"c4922db7-ee52-4abc-bcbb-97a293b55d27","\Microsoft Office 2016\AutoSave","[Deprecated] Don’t AutoSave files in Word"
"e51db358-6ba4-42b9-9d9f-f797b2adf7bc","\Microsoft Edge","Control communication with the Experimentation and Configuration Service"
"52000981-aa10-4907-8367-475d6382922d","\Google\Google Chrome","Disable taking screenshots"
"fd7220f0-1809-45f5-b1ba-e543ee07e80d","\Microsoft Word 2016\Word Options\Security\Cryptography","Set CNG cipher algorithm"
"b00170dc-ffa9-4c0f-8c7c-294f7068a38f","\Microsoft Office 2016 (Machine)\Miscellaneous","Age out documents older than n days"
"84b353d5-0086-431a-ad71-958c5326836d","\Google\Google Chrome","Enable guest mode in browser"
"03238a74-7eb3-4771-947b-0b5bf39be1b8","\Microsoft Project 2016\Project Options\Security\Trust Center","Trusted Location #19"
"9d934425-f326-4570-8796-65884026f4d1","\Microsoft Edge - Default Settings (users can override)","Allow your organization's logo from Microsoft Entra to be overlaid on the Microsoft Edge app icon of a work profile"
"b2bff49d-2356-4d88-a8d7-326492c20572","\Microsoft Office 2016\Security Settings","Prevent Word and Excel from loading managed code extensions"
"728957d6-26cc-4e1a-8440-6daf1cf19d43","\Microsoft OneNote 2016\OneNote Options\Pen","Use pen pressure sensitivity"
"ac716782-ace3-4f87-a3fe-67800c22315a","\Google\Google Chrome\Content settings","Allow notifications on these sites"
"82701b38-cc68-4daf-a79e-0cc45ec80928","\Microsoft Edge","Send required and optional diagnostic data about browser usage"
"e9d5c078-eadc-40f5-812c-dc77c629cb7a","\FSLogix\ODFC Containers","Locked Retry Interval"
"0b65949c-ffae-4b74-80f5-0317b2829d08","\Microsoft Office 2016\Contact Card\Contact Tab","Replace AD - Birthday"
"51aa25ff-2883-40ee-a9eb-868dfcb375e6","\Microsoft Excel 2016\Excel Options\Advanced","Number of workbooks in the Recent Workbooks list"
"b78491f7-d898-4571-9687-899867c222e3","\Google\Google Chrome","Allow websites to query for available payment methods."
"e376c9f9-276a-43c3-8ccd-3be3af8f0135","\Microsoft Edge","Set limit on megabytes of memory a single Microsoft Edge instance can use"
"d2f37d81-ee66-425d-ad29-15f7b8926376","\Microsoft Project 2016\Project Options\Security\Trust Center","Trusted Location #9"
"fe50da50-6b93-4f9c-a233-5070ff8d21c2","\Google\Google Chrome - Default Settings (users can override)","Enable AutoFill for credit cards"
"706bdf4e-6cef-48cc-a55b-cc07b9967611","\Microsoft Edge\Extensions","Control which extensions are installed silently"
"d20959e2-eca5-4cf1-ab13-5c5ce5941702","\Microsoft Edge","Disable synchronization of data using Microsoft sync services"
"614e2a09-8547-49fc-942c-8f4e4e7ac108","\Microsoft OneNote 2016\OneNote Options\Other","Multiplier for foreground sync interval for the currently viewed section stored on SharePoint"
"8b4c9402-29de-4051-ad74-9e9462bfe619","\Microsoft Edge - Default Settings (users can override)\Startup, home page and new tab page","Show Home button on toolbar"
"7e94b65a-d6a9-4b4e-a726-9747590f4808","\Google\Google Chrome","Require online OCSP/CRL checks for local trust anchors"
"bf5be905-1fcb-4234-a050-07b5fb556d0c","\Microsoft OneNote 2016\OneNote Options\Audio and Video","Choose default codec to be used for Video notebook"
"842d641d-f50c-47bf-be29-b6410f597ef8","\Google\Google Chrome","Maximum fetch delay after a policy invalidation"
"51503869-be03-46cd-a247-2db6268de5b2","\Microsoft Project 2016\Project Options\View\Show","Status Bar"
"b3fc2e76-b83c-4cbd-b8dd-813f92c9e66d","\Google\Google Chrome\Startup, Home page and New Tab page","Configure the home page URL"
"0752326c-7286-4664-a26f-8e411cb483c2","\Microsoft Excel 2016\Excel Options\Security\Cryptography","Set parameters for CNG context"
"8803fd59-270c-45e7-b4c2-30c039555564","\Microsoft Outlook 2016\Outlook Options\Preferences\Junk E-mail","Junk E-mail protection level"
"2526975f-9eec-4855-8f0a-0fe381724d00","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Sanskrit"
"40cf036a-87ab-440b-843a-6b28dc93ef33","\Microsoft Office 2016\Contact Card\Contact Tab","Replace Label - Other Address"
"48e8909d-970c-4570-a884-b23b4895919e","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Hebrew (Israel)"
"6294fd40-138d-44ea-9b44-b05d947d67c8","\Microsoft Outlook 2016\Outlook Options\Preferences\Junk E-mail","Hide warnings about suspicious domain names in e-mail addresses"
"bd8179b2-0c0d-4f57-88d8-3cb8d5e2c1bb","\Google\Google Chrome","Control how Chrome Cleanup reports data to Google"
"8ce74a21-3912-4629-88c3-02d1be52da40","\Microsoft Office 2016\Collaboration Settings","Do not prompt users to share Excel workbooks when sending for review"
"f185b733-a7b1-4bc4-8376-c181fa0b9c6b","\Microsoft Edge","Prompt the user to select a certificate when multiple certificates match"
"c24af8a9-e1a0-42df-9677-9c798dc565b1","\Microsoft Office 2016 (Machine)\Volume Activation","Use only Token Activation"
"348587e7-1dca-47f9-92f3-7c5ea5a17090","\Microsoft Edge","Enable network prediction"
"b7720c92-d8ca-4117-aee4-2fb50b4e2750","\Microsoft Edge","Allow the Search bar at Windows startup"
"115b4aff-7a6e-4e25-8d2c-4d221012ca34","\Google\Google Chrome\Legacy Browser Support","Websites to open in alternative browser"
"29c8d96b-b248-4e07-846d-6444206f0cad","\Google\Google Chrome\Content settings","Allow JavaScript on these sites"
"5c5bf6d5-63bb-47c6-b31f-8c474895dcf2","\Microsoft Visio 2016\Visio Options\Security\Trust Center","Trusted Location #4"
"22aa7798-f268-4937-992c-f7b453ea89df","\Microsoft Outlook 2016\Security\Cryptography","S/MIME receipt requests behavior"
"d98dbd4b-a032-41a3-b8be-217164173f2d","\Microsoft Edge - Default Settings (users can override)","Save and fill memberships"
"8b3bfa0a-481a-4d7a-854c-633d8c346713","\Microsoft Word 2016\Word Options\Advanced","Number of documents in the Recent Documents list"
"cec61ec6-6d43-4ca4-bf65-895050698928","\FSLogix\Logging","Rule Compilation"
"b7890911-849c-4ac9-b50b-6ddd204cd987","\Google\Google Chrome - Default Settings (users can override)","Enable Safe Browsing for trusted sources"
"dea643d4-10bc-4112-8f8d-405e178bda7a","\Google\Google Chrome","Limits the number of user data snapshots retained for use in case of emergency rollback."
"077a5ffb-d9dd-4982-8118-522d964bac82","\Microsoft Edge","Configure ShadowStack crash rollback behavior"
"2ad28524-ecda-4bec-9082-fc16085e1b73","\Microsoft Word 2016\Word Options\Advanced","Print in background"
"4dd842c4-7103-4041-aea6-11e5226a32b4","\Microsoft Word 2016\Word Options\Advanced\File Locations","Default File Location"
"70f488ce-5c49-4855-b69f-86172aa69da1","\Microsoft Edge","Enables background updates to the list of available templates for Collections and other features that use templates"
"16062a4a-a316-4d1f-ba92-4767b4616309","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Sami, Southern (Norway)"
"c9ef7971-122d-43b5-af52-89fabce14364","\Microsoft PowerPoint 2016\PowerPoint Options\Advanced","Use smart cut and paste"
"6809161e-f514-49b3-9a81-0cf6dd3ab637","\Google\Google Chrome\Remote access","Allow remote access connections to this machine"
"602a71e1-2b92-4c47-aad4-a31863376aae","\Microsoft Office 2016\Privacy\Trust Center","Allow the use of connected experiences in Office"
"cad4f6e1-1557-4aaa-ad4c-d2800e7aefcd","\Microsoft Project 2016\Project Options\Security\Trust Center","Trusted Location #14"
"ee5f94f8-0096-4d4b-b520-a33e404273e7","\Google\Google Chrome\Remote access","Maximum session duration allowed for remote access connections"
"65cfa823-ff6c-4fc6-8d88-682cea3d8eaf","\Microsoft Edge","Control Copilot access to browser context for Microsoft Entra ID profiles"
"d14db5be-7e59-48cd-8134-5a35a16f6b5a","\Microsoft Access 2016\Application Settings\Security\Trust Center\Trusted Locations","Trusted Location #17"
"03c84b10-4700-4ae1-ba02-823913687b35","\Microsoft Office 2016\Contact Card","Remove Organization tab"
"6d2e7e6f-6f58-495c-8c65-2b9784956a09","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center","Turn off trusted documents"
"de21f326-8937-4b48-9393-533f3f9c3794","\Microsoft Word 2016\Word Options\Advanced","Use draft quality"
"51e96b6f-92ab-4d7e-b7bf-2f600ff813e0","\Microsoft Word 2016\Word Options\Display","Optional breaks"
"92e26599-6422-4f0e-b6f4-1d22d5336058","\Microsoft Office 2016\Tools | AutoCorrect Options... (Excel, PowerPoint and Access)","Correct TWo INitial CApitals"
"1f30eb79-78e0-4978-a73b-cfe6a4d941f1","\FSLogix\Logging","Log Directory"
"520495e7-a29e-4057-b53e-7353517c2234","\Microsoft Outlook 2016\Account Settings\Exchange\Cached Exchange Mode","Enter maximum seconds to wait to sync changes"
"00298d85-53bc-4014-aa78-2780cab42dfa","\Microsoft Office 2016\Security Settings\Trust Center\Trusted Catalogs","Trusted Catalog Location #3"
"114d3ffb-a183-46d1-a759-501a5779defd","\Microsoft Edge\Content settings","Block write access to files and directories on these sites"
"6049ab51-1bdb-4e63-b44a-e1118689b8d6","\Google\Google Chrome\Content settings","Automatically grant permission to sites to connect to USB serial devices."
"e6d666e4-56d8-4fd0-8346-83e46e84e428","\Microsoft Word 2016\File Tab\Check Accessibility","Stop checking to ensure styles have been used frequently"
"dc1f3ca2-d59a-4067-b236-3c1b8d40c9f3","\Microsoft Edge","URL reporting in Edge diagnostic data enabled"
"ed3016cb-1796-4b11-8631-786cc58c2e37","\Google\Google Chrome\Safe Browsing settings","Password protection warning trigger"
"16f04302-9e43-43a5-bd20-4b1a12225444","\Microsoft Edge\Startup, home page and new tab page","Allow users to add and remove their own sites during startup when the RestoreOnStartupURLs policy is configured"
"726995e3-8224-4d4b-a7b5-e6c41bec94aa","\Microsoft Office 2016\Readiness Toolkit","Specify custom labels to use with the Readiness Toolkit"
"dff83bad-1e41-4c88-a2d4-5bab8b4b2975","\Google\Google Chrome\Remote access","Enable or disable PIN-less authentication for remote access hosts"
"bcb49635-fefd-42ca-9a25-11efdc278a75","\Microsoft Outlook 2016\Account Settings\Exchange","Only connect if Proxy Server certificate has this principal name "
"794f267b-c763-4e88-981b-7dd34c9a0c35","\Microsoft Edge\Sleeping tabs settings","Block sleeping tabs on specific sites"
"cd9704cf-ba6f-401e-a3c2-4cdde5fee876","\Google\Google Chrome","Specifies whether SharedArrayBuffers can be used in a non cross-origin-isolated context"
"a2121736-388d-46bb-8d39-74f11a6319b6","\Microsoft Outlook 2016\Miscellaneous","List of managed add-ins"
"aa478975-c7de-4845-bae6-f189232cbfde","\Microsoft Edge - Default Settings (users can override)\Startup, home page and new tab page","Action to take on startup"
"0cbc32c5-70e5-494b-ad18-9a479bd9ff24","\Microsoft Edge\Permit or deny screen capture","Allow Desktop, Window, and Tab capture by these origins"
"04080720-92cf-46f3-a213-576eb442ef67","\Google\Google Chrome","Ask where to save each file before downloading"
"a3fe3030-34f8-40d3-bba8-2502c78c2595","\Microsoft Edge","Synonyms are provided when using Microsoft Editor spell checker"
"dbec08f0-7a08-42b9-924f-8f799214dc3d","\Microsoft Visio 2016\Visio Options\Advanced\Editing Options","Center selection on zoom"
"7a2e866b-aa94-4edd-8d8f-2359e70f1967","\Microsoft Project 2016\Project Options\Edit\Hyperlink appearance in 'Project1'","Followed hyperlink color"
"c7219b31-1230-4422-aaed-d12b7558b492","\Microsoft Office 2016\Collaboration Settings\Default message text for a reply...","With just an attachment"
"a682e0e8-6a61-4fec-85a7-c0c24bae45b1","\Microsoft Edge","Allow access to the Enterprise Mode Site List Manager tool"
"cc21701b-eb72-4b42-9a37-2d9f5f54f9e2","\Microsoft Edge - Default Settings (users can override)","Allow suggestions from local providers"
"135f7b75-30e8-4cf3-a0c8-17c485cfc66a","\Microsoft Edge","Set the time period for update notifications"
"090533ab-789f-414e-baf9-057acbb27ef8","\FSLogix\Logging","FrxLauncher"
"1371152c-ecae-4843-8758-8edc8d1ad189","\Microsoft Edge","CORS non-wildcard request header support enabled (deprecated)"
"f4f1911a-0d2d-4d02-98e0-ca073dd8d6b6","\Microsoft Outlook 2016\Account Settings\Exchange","Disable connection fallback between protocols"
"5f463951-f3fd-4189-9190-c78e5d0e812e","\Microsoft OneNote 2016\OneNote Options\Backup","Automatically back up my notebook..."
"7087cc5c-d609-49f9-ab3c-c06799be970b","\Google\Google Chrome\Printing","Default background graphics printing mode"
"f26ddf0a-773f-48db-bd5e-0a95159c5683","\Microsoft Edge\Extensions","Configure extension and user script install sources"
"bfa4caeb-b0d5-40f4-9d14-009ddb5d4883","\Microsoft Office 2016\Security Settings\Trust Center\Trusted Catalogs","Trusted Catalog Location #1"
"74f5d661-5516-4a30-8db7-e2694765ab3e","\FSLogix\ODFC Containers","Include Sharepoint"
"a28efae8-17b1-48f8-80f8-2114672d580b","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Armenian (Armenia)"
"0bf095bc-1501-4008-be0f-5b5a129a6672","\Microsoft Edge","Enable the Web widget"
"4d73c949-2c68-4736-857e-c5d147e76293","\Google\Google Chrome - Default Settings (users can override)\Printing","Print Headers and Footers"
"69671048-f08b-49fe-b1d4-99673b6e35aa","\Microsoft Office 2016\Security Settings\Trust Center\Protected View","Unsafe Location #7"
"9baecacd-a0f4-484e-b0e2-aa620b462d15","\Microsoft OneNote 2016\OneNote Options\Editing","Auto Numbering Recognition"
"1b591fb1-41f3-424d-8252-71e3dd213536","\Google\Google Chrome","Define domains allowed to access Google Workspace"
"d58d6c05-0e3f-441b-ae1a-3eeaf862e2a2","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Luxembourgish (Luxembourg)"
"e63272f3-7c0a-493d-98d6-70706f246286","\Google\Google Chrome\Removed policies","Always render the following URL patterns in the host browser"
"2690d97b-be7c-407a-a64c-f0607477806f","\Google\Google Chrome\Removed policies","Parameters for instant URL which uses POST"
"a8b62b5c-e966-4811-858f-73e8722321b0","\Microsoft Office 2016\Security Settings","Use the Azure Information Protection add-in for sensitivity labeling"
"9e2ba6f6-e618-43c5-8c4d-a49d1ccc2e0e","\Google\Google Chrome","Enable spellcheck"
"515be85f-3018-411f-845e-eb35e64576fa","\Google\Google Chrome","CORS non-wildcard request headers support"
"63bf671a-b6b6-4609-abd7-2e2d95332ca8","\Microsoft Office 2016\Miscellaneous","Enable Workflows on My Site"
"79e97194-3602-4205-8846-d6e96ced4afb","\Microsoft Edge\Native Messaging","Configure native messaging block list"
"048031f0-fe10-4631-b3a4-854c1ce47932","\Microsoft Edge\Password manager and protection","Restrict the length of passwords that can be saved in the Password Manager"
"bc7fa4e6-4e7f-4109-a586-684217a908b4","\Microsoft Edge\Edge Workspaces settings","Configure navigation settings per groups of URLs in Microsoft Edge Workspaces"
"6756de4a-c575-40a0-a125-1c23d9316287","\Google\Google Chrome","Enable component updates in Google Chrome"
"8faf6633-8849-4898-86ca-82bb8c28d399","\Microsoft Edge","Configure the list of domains for which enhance security mode will always be enforced"
"45479df4-74a4-4e69-b7b9-1b0f65bbbdcb","\Google\Google Chrome - Default Settings (users can override)\Default search provider","Parameters for search URL which uses POST"
"f4cd6fa6-3964-4a26-a4fe-a6564cc5e44f","\Microsoft Office 2016\Miscellaneous","Graphic filter legacy mode"
"97257ca0-da8f-4f92-a9e5-cfac3d8247a6","\Microsoft Office 2016\Server Settings\SharePoint Server","Minimum time before starting Colleague recommendation scan"
"f86b56de-f58a-4b2e-8d36-258c6a4dacda","\Google\Google Chrome\Safe Browsing settings","Configure the list of domains on which Safe Browsing will not trigger warnings."
